frame,time,mode,fullPose,directionalPose,measurementType,reason,pvaErrorM,mappingErrorM,yawErrorDeg,registrationSeconds
360,35.8989801583563,lidar_only_recursive,0,0,rejected,insufficientOverlap,34.8134045123237,34.8134045123237,1.35914263446827,0.022766
361,35.9990806148634,per_frame_positive,1,0,fullPose,accepted,0.212086990339366,0.212086990339366,0.775066224707203,0.022853
361,35.9990806148634,per_frame_negative,1,0,fullPose,accepted,0.0762568211552025,0.0762568211552025,-0.228755072337314,0.021206
361,35.9990806148634,per_frame_zero,1,0,fullPose,accepted,0.0469511936747968,0.0469511936747968,0.0713337988591172,0.019564
361,35.9990806148634,lidar_only_recursive,0,0,rejected,insufficientOverlap,34.9411847122501,34.9411847122501,1.30494042093538,0.020317
362,36.0993495051508,per_frame_positive,1,0,fullPose,accepted,0.191625041192748,0.191625041192748,0.839304670765313,0.023274
362,36.0993495051508,per_frame_negative,1,0,fullPose,accepted,0.035410928215176,0.035410928215176,0.112898586504094,0.021123
362,36.0993495051508,per_frame_zero,1,0,fullPose,accepted,0.0354162523092708,0.0354162523092708,0.112895834673426,0.020122
362,36.0993495051508,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,35.0533387528243,35.0533387528243,2.21529607378569,0.021712
363,36.1998887243842,per_frame_positive,1,0,fullPose,accepted,0.233601010007661,0.233601010007661,0.699122892778031,0.024347
363,36.1998887243842,per_frame_negative,1,0,fullPose,accepted,0.0479529624189004,0.0479529624189004,-0.00606328074544159,0.020603
363,36.1998887243842,per_frame_zero,1,0,fullPose,accepted,0.0479563026512393,0.0479563026512393,-0.00605996252733345,0.019768
363,36.1998887243842,lidar_only_recursive,0,0,rejected,insufficientOverlap,35.1827102326134,35.1827102326134,2.16238389997577,0.022177
364,36.2988146967983,per_frame_positive,1,0,fullPose,accepted,0.278381278997749,0.278381278997749,0.800091590909394,0.023993
364,36.2988146967983,per_frame_negative,1,0,fullPose,accepted,0.0216224918126237,0.0216224918126237,0.0644926013190496,0.020786
364,36.2988146967983,per_frame_zero,1,0,fullPose,accepted,0.0216230251763471,0.0216230251763471,0.0644942776571493,0.020606
364,36.2988146967983,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,35.2885236345642,35.2885236345642,2.58929404132754,0.020468
365,36.3991089064988,per_frame_positive,1,0,fullPose,accepted,0.27624155366937,0.27624155366937,0.774011479952493,0.023374
365,36.3991089064988,per_frame_negative,1,0,fullPose,accepted,0.0193776586969489,0.0193776586969489,0.0263650373701195,0.021285
365,36.3991089064988,per_frame_zero,1,0,fullPose,accepted,0.0193758444362932,0.0193758444362932,0.0263565351090296,0.018957
365,36.3991089064988,lidar_only_recursive,0,0,rejected,insufficientOverlap,35.4182906927052,35.4182906927052,2.51981192661275,0.020548
366,36.4989486739095,per_frame_positive,1,0,fullPose,accepted,0.282434908935381,0.282434908935381,0.719161570414235,0.025555
366,36.4989486739095,per_frame_negative,1,0,fullPose,accepted,0.0257255983737318,0.0257255983737318,0.038397638268505,0.020922
366,36.4989486739095,per_frame_zero,1,0,fullPose,accepted,0.0257255570337904,0.0257255570337904,0.0383976148813775,0.01939
366,36.4989486739095,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,35.5299073872999,35.5299073872999,3.12968766692585,0.020495
367,36.5713731708715,per_frame_positive,1,0,fullPose,accepted,0.430110365260657,0.430110365260657,-0.00289599756850491,0.020904
367,36.5713731708715,per_frame_negative,1,0,fullPose,accepted,0.430112840812157,0.430112840812157,-0.00290492768244148,0.020368
367,36.5713731708715,per_frame_zero,1,0,fullPose,accepted,0.430110257048798,0.430110257048798,-0.00289703571674327,0.020594
367,36.5713731708715,lidar_only_recursive,0,0,rejected,insufficientOverlap,35.6237324761914,35.6237324761914,3.07206365860874,0.023082
368,36.699321776856,per_frame_positive,1,0,fullPose,accepted,0.306092484665248,0.306092484665248,0.692865101246903,0.023242
368,36.699321776856,per_frame_negative,1,0,fullPose,accepted,0.0596576072278434,0.0596576072278434,-0.0120657871110361,0.020071
368,36.699321776856,per_frame_zero,1,0,fullPose,accepted,0.0596560411595295,0.0596560411595295,-0.0120607203017096,0.019482
368,36.699321776856,lidar_only_recursive,0,0,rejected,insufficientOverlap,35.7614021565639,35.7614021565639,2.97952565101916,0.02106
369,36.7997252535552,per_frame_positive,1,0,fullPose,accepted,0.0705021882819323,0.0705021882819323,0.188721349374232,0.027408
369,36.7997252535552,per_frame_negative,1,0,fullPose,accepted,0.0705068578950252,0.0705068578950252,0.188693278765871,0.022717
369,36.7997252535552,per_frame_zero,1,0,fullPose,accepted,0.0705068245773822,0.0705068245773822,0.188693437183473,0.019997
369,36.7997252535552,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,35.7848402476187,35.7848402476187,3.10255490685146,0.020445
370,36.8992586789246,per_frame_positive,1,0,fullPose,accepted,0.152479027223174,0.152479027223174,0.623551839204945,0.021472
370,36.8992586789246,per_frame_negative,1,0,fullPose,accepted,0.0953423855204051,0.0953423855204051,0.225259055268109,0.020881
370,36.8992586789246,per_frame_zero,1,0,fullPose,accepted,0.0679664558981551,0.0679664558981551,0.0742109381588522,0.019753
370,36.8992586789246,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,35.8637587789031,35.8637587789031,2.69563339006496,0.021127
371,37.0009613030237,per_frame_positive,1,0,fullPose,accepted,0.244497571074507,0.244497571074507,0.733439350426877,0.023791
371,37.0009613030237,per_frame_negative,1,0,fullPose,accepted,0.0941061053954466,0.0941061053954466,0.148836436006485,0.020462
371,37.0009613030237,per_frame_zero,1,0,fullPose,accepted,0.0941001363712037,0.0941001363712037,0.14885680887706,0.019589
371,37.0009613030237,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,35.96005968278,35.96005968278,3.36400291817127,0.02075
372,37.0991921823707,per_frame_positive,1,0,fullPose,accepted,0.155806888264839,0.155806888264839,0.619912085734722,0.020941
372,37.0991921823707,per_frame_negative,1,0,fullPose,accepted,0.0915860780070344,0.0915860780070344,0.117134971066328,0.020737
372,37.0991921823707,per_frame_zero,1,0,fullPose,accepted,0.0915788580023257,0.0915788580023257,0.117154062980554,0.020279
372,37.0991921823707,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,36.044406230552,36.044406230552,3.65809866312583,0.02063
373,37.1993993249576,per_frame_positive,1,0,fullPose,accepted,0.145140634196914,0.145140634196914,0.696141736870135,0.0227
373,37.1993993249576,per_frame_negative,1,0,fullPose,accepted,0.118828744602713,0.118828744602713,0.188059691684282,0.022216
373,37.1993993249576,per_frame_zero,1,0,fullPose,accepted,0.118826820310881,0.118826820310881,0.188059423075753,0.021796
373,37.1993993249576,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,36.1264490187325,36.1264490187325,3.85813026700642,0.020649
374,37.2985055870307,per_frame_positive,1,0,fullPose,accepted,0.106436454912475,0.106436454912475,0.767855989913811,0.021814
374,37.2985055870307,per_frame_negative,1,0,fullPose,accepted,0.129918965749842,0.129918965749842,0.163287280016782,0.022298
374,37.2985055870307,per_frame_zero,1,0,fullPose,accepted,0.129918055133051,0.129918055133051,0.16328609413454,0.021134
374,37.2985055870307,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,36.2107653458769,36.2107653458769,4.04778436469104,0.021605
375,37.3990852983414,per_frame_positive,1,0,fullPose,accepted,0.165990265447349,0.165990265447349,-0.126348666273362,0.024195
375,37.3990852983414,per_frame_negative,1,0,fullPose,accepted,0.165989519172672,0.165989519172672,-0.126360685010668,0.076487
375,37.3990852983414,per_frame_zero,1,0,fullPose,accepted,0.165988251626652,0.165988251626652,-0.126370867685916,0.019989
375,37.3990852983414,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,36.2930787846919,36.2930787846919,4.22355302905726,0.021118
376,37.4998063071792,per_frame_positive,1,0,fullPose,accepted,0.124217884748457,0.124217884748457,-0.0374581123957614,0.023146
376,37.4998063071792,per_frame_negative,1,0,fullPose,accepted,0.124216576856946,0.124216576856946,-0.0374772227418353,0.023769
376,37.4998063071792,per_frame_zero,1,0,fullPose,accepted,0.124215849723711,0.124215849723711,-0.0374845239033569,0.020228
376,37.4998063071792,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,36.3675545051348,36.3675545051348,4.10665510553587,0.020931
377,37.5612628753703,per_frame_positive,1,0,fullPose,accepted,0.585431999559143,0.585431999559143,-0.792544199953786,0.022515
377,37.5612628753703,per_frame_negative,1,0,fullPose,accepted,0.319495561466174,0.319495561466174,1.10404449812745,0.022488
377,37.5612628753703,per_frame_zero,1,0,fullPose,accepted,0.319498619983233,0.319498619983233,1.10404041951156,0.021703
377,37.5612628753703,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,36.414102297312,36.414102297312,4.24821447315389,0.020677
378,37.6987032236749,per_frame_positive,1,0,fullPose,accepted,0.116058123356583,0.116058123356583,-0.795854533823401,0.021955
378,37.6987032236749,per_frame_negative,1,0,fullPose,accepted,0.23898120708603,0.23898120708603,0.910534934134972,0.021886
378,37.6987032236749,per_frame_zero,1,0,fullPose,accepted,0.11604572392174,0.11604572392174,-0.795819291178568,0.021446
378,37.6987032236749,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,36.5205228270384,36.5205228270384,3.81650472202691,0.021387
379,37.798488127237,per_frame_positive,1,0,fullPose,accepted,0.0948964311259803,0.0948964311259803,-0.528929878784785,0.021924
379,37.798488127237,per_frame_negative,1,0,fullPose,accepted,0.212380291228527,0.212380291228527,0.884613610399007,0.023476
379,37.798488127237,per_frame_zero,1,0,fullPose,accepted,0.0948917524223483,0.0948917524223483,-0.528917224760434,0.021436
379,37.798488127237,lidar_only_recursive,0,0,rejected,insufficientOverlap,36.6476943039991,36.6476943039991,3.69831033377248,0.020053
380,37.8985689917164,per_frame_positive,1,0,fullPose,accepted,0.0803843528120428,0.0803843528120428,-0.358943887783988,0.022602
380,37.8985689917164,per_frame_negative,1,0,fullPose,accepted,0.227171039652701,0.227171039652701,0.997560812714018,0.022728
380,37.8985689917164,per_frame_zero,1,0,fullPose,accepted,0.0758607298967847,0.0758607298967847,-0.379237577858161,0.020954
380,37.8985689917164,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,36.7061888889556,36.7061888889556,4.24726286637539,0.020575
381,38.0003321750665,per_frame_positive,1,0,fullPose,accepted,0.10723756782911,0.10723756782911,-0.131637218862608,0.023418
381,38.0003321750665,per_frame_negative,1,0,fullPose,accepted,0.328393425223502,0.328393425223502,1.08656246035931,0.022176
381,38.0003321750665,per_frame_zero,1,0,fullPose,accepted,0.107228549907512,0.107228549907512,-0.131610496069775,0.022084
381,38.0003321750665,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,36.8477245072796,36.8477245072796,5.06901166945377,0.023218
382,38.0985909681779,per_frame_positive,1,0,fullPose,accepted,0.0380772696626964,0.0380772696626964,-0.145157277546296,0.022698
382,38.0985909681779,per_frame_negative,1,0,fullPose,accepted,0.0380647417045011,0.0380647417045011,-0.14510934316969,0.023565
382,38.0985909681779,per_frame_zero,1,0,fullPose,accepted,0.0380688063326995,0.0380688063326995,-0.145124913461689,0.021902
382,38.0985909681779,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,36.9262023586713,36.9262023586713,4.81151942752127,0.023508
383,38.2000476376397,per_frame_positive,1,0,fullPose,accepted,0.0395913377554171,0.0395913377554171,-0.0721882517536211,0.02221
383,38.2000476376397,per_frame_negative,1,0,fullPose,accepted,0.0395799682874248,0.0395799682874248,-0.072146145234058,0.02297
383,38.2000476376397,per_frame_zero,1,0,fullPose,accepted,0.0395825762502083,0.0395825762502083,-0.0721558078413786,0.0211
383,38.2000476376397,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,36.9551279075115,36.9551279075115,3.655196874853,0.021313
384,38.300033988532,per_frame_positive,1,0,fullPose,accepted,0.0741652042764499,0.0741652042764499,-0.0491442980668615,0.020806
384,38.300033988532,per_frame_negative,1,0,fullPose,accepted,0.0741516418288868,0.0741516418288868,-0.0490796171556511,0.020676
384,38.300033988532,per_frame_zero,1,0,fullPose,accepted,0.0741573462706423,0.0741573462706423,-0.0491063404709985,0.0212
384,38.300033988532,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,37.0488089742864,37.0488089742864,3.64009474029824,0.021374
385,38.3992672800992,per_frame_positive,1,0,fullPose,accepted,0.0755911890866708,0.0755911890866708,-0.081862076245393,0.021911
385,38.3992672800992,per_frame_negative,1,0,fullPose,accepted,0.0755935346053515,0.0755935346053515,-0.0818740034420986,0.021053
385,38.3992672800992,per_frame_zero,1,0,fullPose,accepted,0.0755845274954808,0.0755845274954808,-0.0818363058679163,0.021098
385,38.3992672800992,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,37.1415968652317,37.1415968652317,3.77880392716219,0.020432
386,38.4988344881197,per_frame_positive,1,0,fullPose,accepted,0.0561638721717894,0.0561638721717894,-0.07630588081802,0.02105
386,38.4988344881197,per_frame_negative,1,0,fullPose,accepted,0.0561695130406781,0.0561695130406781,-0.07634149158529,0.020072
386,38.4988344881197,per_frame_zero,1,0,fullPose,accepted,0.056154703153497,0.056154703153497,-0.0762708602399091,0.021165
386,38.4988344881197,lidar_only_recursive,0,0,rejected,insufficientOverlap,37.2754851286561,37.2754851286561,3.63461397797377,0.020704
387,38.5609849149953,per_frame_positive,1,0,fullPose,accepted,0.453888160926588,0.453888160926588,-0.28836528632967,0.020324
387,38.5609849149953,per_frame_negative,1,0,fullPose,accepted,0.0709700239191944,0.0709700239191944,1.16843476060318,0.021554
387,38.5609849149953,per_frame_zero,1,0,fullPose,accepted,0.0709699202285167,0.0709699202285167,1.16843509886063,0.021077
387,38.5609849149953,lidar_only_recursive,0,0,rejected,insufficientOverlap,37.3588367587878,37.3588367587878,3.55364785393107,0.020491
388,38.6986491454581,per_frame_positive,1,0,fullPose,accepted,0.0784041951037866,0.0784041951037866,-0.251981107995282,0.02007
388,38.6986491454581,per_frame_negative,1,0,fullPose,accepted,0.0784039628215639,0.0784039628215639,-0.251985024186868,0.019743
388,38.6986491454581,per_frame_zero,1,0,fullPose,accepted,0.0784041406499513,0.0784041406499513,-0.251980865864336,0.019679
388,38.6986491454581,lidar_only_recursive,0,0,rejected,insufficientOverlap,37.5573144021207,37.5573144021207,3.4186533224216,0.020189
389,38.7989698805785,per_frame_positive,1,0,fullPose,accepted,0.0677239460118604,0.0677239460118604,-0.164526265152919,0.01845
389,38.7989698805785,per_frame_negative,1,0,fullPose,accepted,0.0677235813954758,0.0677235813954758,-0.164565087114464,0.019139
389,38.7989698805785,per_frame_zero,1,0,fullPose,accepted,0.0677146313332803,0.0677146313332803,-0.164548524677375,0.018686
389,38.7989698805785,lidar_only_recursive,0,0,rejected,insufficientOverlap,37.7041467280689,37.7041467280689,3.29070190613532,0.019877
390,38.8995254184911,per_frame_positive,1,0,fullPose,accepted,0.133575258285175,0.133575258285175,-0.102007725651442,0.021854
390,38.8995254184911,per_frame_negative,1,0,fullPose,accepted,0.133576222228767,0.133576222228767,-0.102008667780732,0.021021
390,38.8995254184911,per_frame_zero,1,0,fullPose,accepted,0.133573091241118,0.133573091241118,-0.102009475657702,0.020672
390,38.8995254184911,lidar_only_recursive,0,0,rejected,insufficientOverlap,37.8537248797643,37.8537248797643,3.16669903715871,0.020767
391,38.9999573937177,per_frame_positive,1,0,fullPose,accepted,0.0548971889021869,0.0548971889021869,-0.0581081907272626,0.019894
391,38.9999573937177,per_frame_negative,1,0,fullPose,accepted,0.0548950071779728,0.0548950071779728,-0.0581230582420673,0.021073
391,38.9999573937177,per_frame_zero,1,0,fullPose,accepted,0.0548954699984723,0.0548954699984723,-0.0581157418863489,0.018811
391,38.9999573937177,lidar_only_recursive,0,0,rejected,insufficientOverlap,38.0044056394486,38.0044056394486,3.04257053829323,0.01988
392,39.0992190250103,per_frame_positive,1,0,fullPose,accepted,0.0377586504039919,0.0377586504039919,0.0364903545931576,0.021197
392,39.0992190250103,per_frame_negative,1,0,fullPose,accepted,0.0377590809677891,0.0377590809677891,0.0364890843283694,0.020961
392,39.0992190250103,per_frame_zero,1,0,fullPose,accepted,0.0377586586155453,0.0377586586155453,0.0364903053478789,0.020008
392,39.0992190250103,lidar_only_recursive,0,1,directionalPose,acceptedDirectional,37.8499117240036,37.8499117240036,3.97086050067955,0.020242
393,39.1993958107624,per_frame_positive,1,0,fullPose,accepted,0.0311621058913819,0.0311621058913819,-0.00591464841741889,0.020634
