pillarIndices,stage,ownPoints,ownSpan,maximumCylinderPoints,maximumQualifiedPoints,maximumRunPoints,maximumRunOwnPoints,longestRunHeight,longestRunRobustHeight,longestRunOwnHeight,longestRunPoints,longestRunOwnPoints,longestRunRadialRms,maximumPeakContrast,minimumSeedTiltDegrees,minimumRadialRms,frame,baseline,fine,previous,subsetFound,subsetAccepted,defaultCore,range,wholeTilt,wholeRadialStd,coreFraction,coreHeight,coreIsolation,coreCount,failCount,failHeight,failHeightStd,failTilt,failRadial,failCoreFraction,failCoreHeight,failIsolation,failCoreCount,defaultFootprintDrop,subsetFootprintDrop,nearestAcceptedCellMeters,fineOriginalOwnCount,fineOffGroundOwnCount,fineGroundRemovedCount,fineOutsideFilterCount,fineOriginalOwnHeight,fineOffGroundOwnHeight,fineAxisNearestAccepted,fineAxisOverlapHeight,densityCoreEvaluated,failEligibility,failLine
4243,10,220,3.5257910490036,261,261,261,177,3.58364391326904,3.34103635549545,3.47527062892914,261,175,0.0698707191118609,2.04210526315789,0.300926036227442,0.0368704346461696,811,0,1,1,1,1,1,6.14220052395035,4.14072239718381,0.138786563550246,0.804545454545455,3.52447950839996,0.730886850152905,239,0,0,0,0,0,0,0,0,0,0,0,0,154,154,0,0,3.23960697650909,3.23960697650909,0.021559090961528,2.35988187789917,1,0,0
4343,10,101,3.05887961387634,265,265,265,92,3.58364391326904,3.36526840925217,3.05887961387634,265,91,0.0714635542283854,1.92982456140351,0.790704477011667,0.038468938783719,811,0,1,1,1,1,1,6.0478269516098,3.07107790196196,0.077762461341086,0.930693069306931,3.05887961387634,0.704761904761905,222,0,0,0,0,0,0,0,0,0,0,0,0,91,89,2,0,3.32684516906738,3.04413962364197,0.021559090961528,2.35988187789917,1,0,0
4496,10,25,2.7888457775116,22,16,16,14,2.72356188297272,2.57887859344482,2.46634364128113,16,12,0.075104439248819,1.5,0.804649190719658,0.0697474562342229,811,1,0,0,1,1,0,27.4040796223655,4.02633004204218,0.145247253476142,0.56,1.99394696950912,0.313725490196078,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
4596,9,18,3.253586769104,17,12,12,10,2.26278412342072,2.21078246235847,2.26278412342072,12,10,0.099443870426655,1.08333333333333,1.16026220143996,0.0841556568937195,811,1,0,0,0,0,0,27.4755933414273,5.10695793410316,0.151436058391647,0.666666666666667,2.48155379295349,0.313725490196078,16,0,0,0,0,0,0,0,1,0,0,0,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
5615,4,19,5.16169369220734,13,8,0,0,0,0,0,0,0,0,0,0.75775718522533,Inf,811,1,0,1,0,0,1,21.4147979039138,0.391571979375043,0.161638741679302,0.736842105263158,5.16169369220734,0.424242424242424,14,0,0,0,0,0,0,0,0,0,0,0,13.8520756567382,0,0,0,0,0,0,NaN,NaN,1,0,0
5616,1,7,3.29865109920502,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,811,1,0,0,0,0,0,21.2104757648537,5.8979420186465,0.108083974354712,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,13.6821051011897,0,0,0,0,0,0,NaN,NaN,0,0,0
6343,10,209,3.33519685268402,166,161,161,161,2.92974233627319,2.62166184186935,2.92974233627319,160,160,0.0834500517884786,1.84883720930233,0.260548633511051,0.0573200384618472,811,1,1,1,1,1,1,9.14423273235501,3.13009825458274,0.157425919136226,0.679425837320574,3.09621429443359,0.568,142,0,0,0,0,0,0,0,0,0,0,0,0,149,148,1,0,2.52256101369858,2.49324327707291,0.00782675709299509,2.49324327707291,1,0,0
7632,10,41,4.79485952854156,25,23,23,23,2.28502655029297,2.16422597169876,2.28502655029297,23,23,0.0807024949928385,2.09090909090909,0.500397017926482,0.0601317885116432,811,1,0,1,1,1,1,19.3554934176534,1.00698677547236,0.1960245969396,0.609756097560976,4.79124164581299,0.416666666666667,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
7833,10,61,4.8134993314743,40,37,37,37,3.64127707481384,3.2274059176445,3.64127707481384,37,37,0.0807254205696749,1.92857142857143,0.739319057076108,0.0294321468290912,811,1,0,1,1,1,1,20.1308073318834,2.8770325474914,0.166203774922001,0.557377049180328,3.64127707481384,0.472222222222222,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
8342,10,20,2.26541090011597,20,20,20,20,2.26541090011597,2.07379829883575,2.26541090011597,20,20,0.07220465822442,2.11111111111111,4.9327515954403,0.060819740909942,811,1,1,1,1,1,1,20.9077057866167,7.68351583910898,0.0665993366732344,0.7,1.88218569755554,0.7,14,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1,0,1.7025249004364,1.51251983642578,0.019484633178793,1.51251983642578,1,0,0
9059,3,19,4.7641509771347,10,0,0,0,0,0,0,0,0,0,0,0.64582763166848,Inf,811,1,0,0,0,0,0,24.8934176330895,4.81773069219881,0.189424127648845,0.526315789473684,3.38565647602081,0.261904761904762,11,0,0,0,0,0,0,0,1,1,0,0,11.0308657865101,0,0,0,0,0,0,NaN,NaN,1,0,0
9060,1,12,4.33546304702759,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,811,1,0,0,0,0,0,24.9620823035409,2.31653358789693,0.193314458151027,0.416666666666667,4.05142498016357,0.142857142857143,5,0,0,0,0,0,0,0,1,1,0,0,11.5879247494968,0,0,0,0,0,0,NaN,NaN,1,0,0
2845,10,34,3.39676201343536,50,50,50,34,3.73483908176422,3.28191363811493,3.39676201343536,49,34,0.08402557919789,2.14285714285714,0.736377440189005,0.0274324536874623,821,1,1,1,1,1,1,12.9300238042694,1.82531032411346,0.0619662549345056,0.970588235294118,3.16018879413605,0.608695652173913,42,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,2.57811319828033,2.57811319828033,0.00377521065879846,2.57594799995422,1,0,0
3515,10,15,5.63577198982239,26,22,19,10,2.26135742664337,2.25059967637062,2.06057506799698,19,10,0.0812526154743806,1.75,1.36096900256695,0.0650106312972212,821,1,0,0,1,1,0,22.6241510851023,2.4906902645021,0.164815832973294,0.666666666666667,2.4625723361969,0.279411764705882,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
3516,10,29,5.96464991569519,20,15,15,8,2.06349050998688,1.95882025361061,1.43460342288017,15,8,0.0711222402509483,1.66666666666667,1.31024683547037,0.0711222402509483,821,1,0,0,1,1,0,22.4089303970202,2.08047181284677,0.212689542530328,0.413793103448276,2.05598133802414,0.28169014084507,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
4296,9,22,2.28419542312622,22,14,14,10,1.77899610996246,1.72219018936157,1.77899610996246,14,10,0.0968455466486258,1.25,0.488237512233129,0.0968455466486258,821,1,0,0,0,0,0,27.9639300656232,2.10155481611386,0.14246555756586,0.545454545454545,2.04359376430511,0.318181818181818,14,0,0,0,0,0,0,0,1,0,0,0,24.2759139889727,0,0,0,0,0,0,NaN,NaN,1,0,0
4841,10,358,2.20928555727005,292,292,292,292,2.14053446054459,1.91490303575993,2.14053446054459,291,291,0.0771345114203998,1.59340659340659,0.645528415874552,0.059227739826097,821,1,0,1,1,1,1,5.58064173226641,0.953007538955316,0.122944625362197,0.810055865921788,2.14053446054459,0.591836734693878,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
4912,10,19,3.35885137319565,22,21,20,15,3.35885137319565,3.13667622208595,3.35885137319565,20,13,0.0985965534225726,1.85714285714286,1.96026020765121,0.0615371446463183,821,1,0,0,1,1,0,22.8771209615868,4.30708227842893,0.132277047400669,0.631578947368421,3.13831442594528,0.326086956521739,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
5012,1,17,4.21911430358887,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,821,1,0,0,0,0,0,22.8881216325013,4.40115903971359,0.239665342595775,0.294117647058824,1.22697055339813,0.217391304347826,10,0,0,0,0,0,1,1,1,1,0,0,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
6043,10,213,3.11703312397003,213,213,213,186,3.10510039329529,2.70881575345993,3.10510039329529,200,173,0.0814724605441524,1.66141732283465,0.0430373892583167,0.0571155034987298,821,1,0,1,1,1,1,7.79103898279482,2.63775884412366,0.133376539535814,0.694835680751174,3.10510039329529,0.484567901234568,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
6836,10,20,3.77381634712219,35,35,35,19,2.20485961437225,2.07480585575104,2.20485961437225,35,19,0.070911435537399,2.0625,1.39736322978975,0.0402782085490125,821,1,0,1,1,1,1,14.2826441633517,4.29570005959506,0.0650194983608129,0.95,2.20485961437225,0.72972972972973,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
7173,9,49,3.55567860603333,27,19,13,11,1.8409371972084,1.78896091282368,1.8409371972084,13,11,0.0860063605851959,1.14285714285714,0.260625953736959,0.0860063605851959,821,1,0,1,0,0,1,18.7149147788141,0.705194428395288,0.171714826915647,0.551020408163265,3.55567860603333,0.519230769230769,27,0,0,0,0,0,0,0,0,0,0,0,5.12640224719052,0,0,0,0,0,0,NaN,NaN,1,0,0
7851,10,40,5.09958255290985,27,26,23,23,2.98559880256653,2.87830109596252,2.98559880256653,23,23,0.0645633384193554,2.09090909090909,0.721391095417615,0.0201763775899665,821,1,0,1,1,1,1,17.2966026292446,2.52914175076372,0.155339216704551,0.625,4.49132680892944,0.412698412698413,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
8741,4,36,3.36597013473511,20,10,0,0,0,0,0,0,0,0,0,1.00426112240371,Inf,821,1,0,0,0,0,0,23.2003336327894,4.91872274804364,0.172292269656439,0.472222222222222,3.35719347000122,0.283333333333333,17,0,0,0,0,0,0,0,1,0,0,0,8.07217442824423,0,0,0,0,0,0,NaN,NaN,1,0,0
2176,10,34,5.66437745094299,20,17,15,14,2.09375989437103,1.97336447238922,2.09375989437103,14,13,0.0614119167979086,1.75,0.60292020863297,0.0591020683030229,831,0,1,0,1,1,0,22.9881895812266,4.01522340393293,0.165727278996769,0.441176470588235,2.93187594413757,0.25,16,0,0,0,0,0,0,0,1,0,0,0,0,14,14,0,0,1.47191798686981,1.47191798686981,0.0197981637758222,1.47191798686981,1,0,0
2327,4,39,1.94807398319244,19,6,0,0,0,0,0,0,0,0,0,0.635933059040662,Inf,831,1,0,0,0,0,0,20.9956094460684,3.2425974199622,0.181705391384939,0.384615384615385,1.73124051094055,0.245901639344262,15,0,0,0,0,0,0,0,1,0,0,0,10.2,0,0,0,0,0,0,NaN,NaN,1,0,0
3342,10,41,5.00097751617432,107,106,106,27,3.28259968757629,3.07480716705322,3.18861794471741,105,27,0.0834713698556159,1.79661016949153,0.0870103141532117,0.0580394949390087,831,1,1,1,1,1,1,10.884757980328,0.985616137541565,0.178650992050324,0.731707317073171,4.96407127380371,0.381909547738693,76,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,2.70177590847015,2.70177590847015,0.00977585135259704,2.48636817932129,1,0,0
3343,10,115,5.03985548019409,107,106,106,82,3.17516779899597,2.98824009299278,3.17516779899597,105,81,0.0810640282577145,2,0.376409256159491,0.0553403282507645,831,1,1,1,1,1,1,10.8664316079232,3.4293849170085,0.156878418609152,0.71304347826087,4.99768757820129,0.50990099009901,103,0,0,0,0,0,0,0,0,0,0,0,0,59,59,0,0,2.86864495277405,2.86864495277405,0.00977585135259704,2.48636817932129,1,0,0
4098,7,32,9.71085321903229,18,13,12,12,1.35659968852997,1.35362077951431,1.34184002876282,12,9,0.0955258470755631,0,0.622480762592209,Inf,831,1,0,0,0,0,0,29.0012149761279,1.39579285166995,0.161064542216691,0.40625,9.15247249603271,0.236363636363636,13,0,0,0,0,0,0,0,1,0,0,0,14.0071410359145,0,0,0,0,0,0,NaN,NaN,1,0,0
4227,10,55,3.92183947563171,74,74,70,44,3.75506556034088,3.42758274078369,3.75506556034088,65,44,0.0738389424739579,1.66666666666667,0.577562106670918,0.0409431645295096,831,1,0,1,1,1,1,14.7402639990242,1.32221329155045,0.147337384713173,0.8,3.75506556034088,0.401574803149606,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
4327,10,50,4.80997776985168,71,71,71,32,3.73578488826752,3.43967664241791,2.52249991893768,71,30,0.0883872202085041,1.70588235294118,1.42031784083502,0.0364610758401395,831,1,0,1,1,1,1,14.6248728354693,5.59484813501934,0.166383768229532,0.62,2.9208881855011,0.38135593220339,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
4441,10,270,3.29898321628571,337,321,321,162,3.24077713489532,2.76780877113342,3.16403090953827,321,158,0.0826052720913725,1.64473684210526,1.56438632331271,0.0564977134214696,831,1,0,1,1,1,1,6.23120904254511,8.62666120431554,0.185467808119627,0.603703703703704,3.16403090953827,0.410714285714286,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
4541,10,245,3.36041593551636,338,336,336,180,3.24539887905121,2.747807097435,2.89885330200195,336,175,0.0906623988349022,1.70535714285714,0.538135510895885,0.0584740378925505,831,1,0,1,1,1,1,6.11625496280631,5.32653629298009,0.162931978028178,0.730612244897959,2.89423155784607,0.430909090909091,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
5133,10,96,4.47509896755219,98,97,97,76,3.56734335422516,2.96415219306946,3.35492479801178,96,76,0.070488693312687,1.97916666666667,0.64841500269987,0.0355548603135704,831,1,1,1,1,1,1,10.6608756935347,4.20803922391098,0.1448587775008,0.65625,4.18476724624634,0.601503759398496,80,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,2.26591992378235,2.26591992378235,0.0168680615128764,2.26591992378235,1,0,0
6545,10,98,3.15734350681305,94,94,94,93,3.14923477172852,2.96246546506882,3.14923477172852,92,91,0.0631522418347294,1.9375,0.580137061778783,0.0361830808197876,831,1,1,1,1,1,1,9.76625616795876,0.937325152844542,0.0910089452722077,0.928571428571429,3.14923477172852,0.610738255033557,91,0,0,0,0,0,0,0,0,0,0,0,0,77,77,0,0,2.79047054052353,2.79047054052353,0.00595707999598909,2.41631710529327,1,0,0
8142,10,20,3.04755032062531,28,24,24,14,2.164426445961,2.04567818641663,2.15693640708923,22,14,0.0873499667728352,1.71428571428571,0.449984252777777,0.0677919707328679,831,1,0,1,1,1,1,19.816679705147,5.97583198003345,0.124067850104516,0.6,2.15693640708923,0.363636363636364,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
8242,10,28,3.1362726688385,28,25,23,14,1.61193442344666,1.60575157999992,1.61193442344666,23,14,0.101482408109484,1.69230769230769,1.48510880447876,0.0813007883859603,831,1,0,1,1,1,1,20.0665162120218,1.99606874882283,0.173536135101185,0.392857142857143,2.54631173610687,0.418181818181818,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
1847,10,31,2.91091752052307,26,26,26,26,2.72484087944031,2.45007767677307,2.72484087944031,26,26,0.104593278363358,2.09090909090909,0.539197343542402,0.0647724672771145,841,1,0,1,1,1,1,18.8232825930351,2.93159882772283,0.101120389529312,0.870967741935484,2.91091752052307,0.613636363636364,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
2430,10,42,6.8309223651886,33,25,21,21,2.66291868686676,2.46686084866524,2.66291868686676,21,21,0.0723058190840419,1.7,0.230919293264901,0.0411788180404819,841,1,0,0,1,1,0,19.5565767713569,2.73223128863412,0.135890030139348,0.523809523809524,5.38604331016541,0.305555555555556,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
5043,10,226,2.53615534305573,190,190,190,175,1.82264512777328,1.66428415179253,1.82264512777328,184,171,0.0446419997587021,2,0.982208597603215,0.0356810778353541,841,1,1,1,1,1,1,4.42006257651659,11.036710072947,0.13147362958665,0.774336283185841,1.82264512777328,0.794979079497908,190,0,0,0,0,0,0,0,0,0,0,0,0,171,171,0,0,1.82264512777328,1.82264512777328,0.00436478649258256,1.82264512777328,1,0,0
5366,10,85,3.75151884555817,89,88,88,82,2.65570664405823,2.3446003049612,2.58477556705475,85,80,0.075436121740417,1.93181818181818,0.371038889594928,0.0564452181184205,841,1,1,1,1,1,1,9.42720834970137,2.19836325374462,0.0783979452233919,0.905882352941176,3.75151884555817,0.860215053763441,80,0,0,0,0,0,0,0,0,0,0,0,0,74,74,0,0,2.58477556705475,2.58477556705475,0.0111246501039403,2.23575109243393,1,0,0
553,10,19,4.83488655090332,18,17,17,16,2.16271412372589,2.04030251502991,2.16271412372589,15,15,0.0804929183575132,1.66666666666667,2.51170062373004,0.0672455306069195,851,1,1,1,1,1,1,26.4765349737406,3.52775523590538,0.117929023600398,0.684210526315789,2.87153339385986,0.481481481481481,13,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,1.66929543018341,1.66929543018341,0.0103445529697901,1.66929543018341,1,0,0
1129,10,18,3.07430326938629,17,13,13,6,2.35278916358948,2.24737151861191,1.39355111122131,13,6,0.0827726048669848,1.3,0.782004395119707,0.0827726048669848,851,1,0,0,1,1,0,26.1711845938205,3.78182626031517,0.176180718996749,0.444444444444444,2.58632850646973,0.27906976744186,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
1130,10,16,6.44489145278931,16,12,12,7,2.35278916358948,2.28251073360443,1.8969532251358,12,7,0.0762350763248824,1.33333333333333,0.942832371357634,0.0762350763248824,851,1,0,0,1,1,0,26.0194076011214,1.82579489174128,0.177688556476216,0.5625,6.42372941970825,0.333333333333333,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
4165,10,28,3.56125199794769,66,51,38,13,1.7897372841835,1.69477144479752,1.05098873376846,34,9,0.0588850797246066,1.78947368421053,1.1535501837679,0.0521834265765818,851,0,1,0,1,1,1,10.2301056227135,0.61256139223978,0.11175948476897,0.857142857142857,3.56125199794769,0.560747663551402,60,0,0,0,0,0,0,0,0,0,1,0,0,23,23,0,0,3.56125199794769,3.56125199794769,0.0318379145444807,1.7897372841835,1,0,0
4166,10,25,3.11055397987366,66,55,55,17,2.37139397859573,1.95191065967083,2.37139397859573,55,17,0.0891016645226347,1.71875,0.553102916995925,0.0573521912877272,851,0,1,1,1,0,1,10.3289541653061,1.72511019206622,0.105885117653482,0.8,3.11055397987366,0.532110091743119,58,0,0,0,0,0,0,0,0,0,0,1,0.6,17,17,0,0,2.81445133686066,2.81445133686066,0.0318379145444807,1.7897372841835,1,0,0
4265,10,26,3.65363132953644,68,51,36,18,1.74948108196259,1.60949892401695,0.724695980548859,27,18,0.0894629282801347,1.58823529411765,0.540816201877827,0.055054563940175,851,0,1,0,1,1,1,10.0792436529275,1.75038237633907,0.104941988522049,0.730769230769231,3.65363132953644,0.5,54,0,0,0,0,0,0,0,0,0,1,0,0,7,7,0,0,3.65363132953644,3.65363132953644,0.0318379145444807,1.7897372841835,1,0,0
4834,10,114,3.78118312358856,146,138,138,83,3.25173890590668,2.34449240416288,3.24225604534149,99,42,0.0969495376786725,1.67647058823529,0.790689504609586,0.0596722827341417,851,1,0,1,1,1,1,9.69575407522853,2.71479925590468,0.164198340228627,0.789473684210526,3.78118312358856,0.375862068965517,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
4934,10,111,3.56730139255524,142,142,142,79,3.65232074260712,3.27040491104126,3.56730139255524,142,79,0.0888630185667728,1.68181818181818,0.512479267583233,0.0561790508306429,851,1,0,1,1,1,1,9.75726914793359,3.51019425598672,0.199865503810117,0.675675675675676,3.48582708835602,0.394160583941606,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
2162,7,21,4.6813178062439,18,17,17,17,1.33796834945679,1.29547491669655,1.33796834945679,15,15,0.0683660606907342,0,1.44045863940166,Inf,861,1,0,0,0,0,0,18.3764942894658,2.98849124927442,0.11017233008524,0.761904761904762,1.33796834945679,0.571428571428571,16,0,0,0,0,0,0,1,0,0,0,0,5.16139516022558,0,0,0,0,0,0,NaN,NaN,1,0,0
2866,4,22,1.73148584365845,15,2,0,0,0,0,0,0,0,0,0,1.94006723835434,Inf,861,1,0,0,0,0,0,15.8426071195688,4.77883188632838,0.19476465380896,0.409090909090909,0.712272167205811,0.209302325581395,9,0,0,0,0,0,0,1,1,1,0,0,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
2867,10,28,3.46086001396179,20,13,13,10,2.03995156288147,1.93020458221436,1.73618459701538,13,10,0.0706768537124474,1.4,1.21193837044415,0.0706768537124474,861,1,0,1,1,1,1,16.0814041007086,2.23014650873181,0.143655261876319,0.678571428571429,2.89434885978699,0.39622641509434,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
4194,10,43,8.17522549629211,31,26,24,24,3.88403487205505,3.71110401153564,3.88403487205505,24,24,0.0989133637509727,1.44444444444444,0.308477944135501,0.0650622329567772,861,1,0,1,1,1,1,26.5993483506097,0.396615955132847,0.164803716524526,0.581395348837209,8.16207408905029,0.403225806451613,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
7143,10,45,3.63860023021698,49,49,49,43,3.77620244026184,3.51960608959198,3.63860023021698,48,43,0.0693721387226491,2,0.565903087387965,0.0290653374538153,861,1,1,1,1,1,1,13.7915704259242,0.939988768400704,0.067477615092039,0.977777777777778,3.63757264614105,0.942307692307692,49,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,3.63757264614105,3.63757264614105,0.0270934724502661,2.49227213859558,1,0,0
9021,4,17,6.08462250232697,14,10,0,0,0,0,0,0,0,0,0,2.21818939372381,Inf,861,1,0,0,0,0,0,29.9352372756956,2.90684936335781,0.153193056294426,0.529411764705882,2.45987796783447,0.264705882352941,9,0,0,0,0,0,0,0,1,1,0,0,6.37808748764079,0,0,0,0,0,0,NaN,NaN,1,0,0
9022,4,13,6.07791066169739,12,7,0,0,0,0,0,0,0,0,0,1.8346621554849,Inf,861,1,0,0,0,0,0,29.7744293471629,2.83577636649781,0.128384262782701,0.615384615384615,5.16804230213165,0.257142857142857,9,0,0,0,0,0,0,0,1,1,0,0,6.78822509939086,0,0,0,0,0,0,NaN,NaN,1,0,0
5542,10,150,2.88410437107086,240,240,240,141,2.91213536262512,2.63727188110352,2.87643206119537,240,141,0.0700680131750425,1.96739130434783,0.308950123802012,0.0382282183314037,871,1,1,1,1,1,1,5.79952584742226,3.1582778991876,0.0855944805714041,0.913333333333333,2.86355268955231,0.822695035460993,232,0,0,0,0,0,0,0,0,0,0,0,0,119,119,0,0,2.86355268955231,2.86355268955231,0.0339201752370418,2.25701242685318,1,0,0
5543,10,132,2.9774979352951,239,239,239,104,2.95345211029053,2.66697418689728,2.92893493175507,233,103,0.0737869257645908,1.98969072164948,0.182457657409716,0.0381617547473916,871,1,1,1,1,1,1,5.70762939721646,2.70146906028369,0.0910476207111577,0.818181818181818,2.95363903045654,0.812056737588652,229,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,2.78646278381348,2.78646278381348,0.0339201752370418,2.25701242685318,1,0,0
6413,5,24,5.23603272438049,17,12,11,0,0,0,0,0,0,0,0,0.895830931516235,Inf,871,1,0,0,0,0,0,24.2163325313966,1.9476144301588,0.203685708286646,0.583333333333333,3.97625386714935,0.346153846153846,18,0,0,0,0,0,0,0,1,0,0,0,6.37808748764079,0,0,0,0,0,0,NaN,NaN,1,0,0
6513,5,21,5.12821435928345,18,14,11,0,0,0,0,0,0,0,0,0.999241102369471,Inf,871,1,0,0,0,0,0,24.3643685618064,3.49599936355317,0.157202393338626,0.476190476190476,4.90409874916077,0.222222222222222,10,0,0,0,0,0,0,0,1,1,0,0,5.939696961967,0,0,0,0,0,0,NaN,NaN,1,0,0
7219,5,24,6.69070255756378,24,14,7,0,0,0,0,0,0,0,0,0.346749266723766,Inf,871,1,0,0,0,0,0,23.1582177702498,0.370948549331182,0.157707626985298,0.833333333333333,6.69070255756378,0.285714285714286,22,0,0,0,0,0,0,0,1,0,0,0,0.6,0,0,0,0,0,0,NaN,NaN,1,0,0
7220,10,39,6.2825014591217,34,33,29,26,2.70458686351776,2.69160271883011,2.70458686351776,28,24,0.0878025511635857,1.61111111111111,0.989876573047692,0.0784026674726761,871,1,0,0,1,1,0,22.8446059597917,2.38842191448357,0.177499636991073,0.461538461538462,2.27817857265472,0.261904761904762,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
8946,10,26,4.17882251739502,18,18,18,15,2.85463285446167,2.67405939102173,2.85463285446167,18,15,0.0792059732915384,2,1.06531735971602,0.0635805484017454,871,1,0,1,1,1,1,24.0993132280187,5.78773953915713,0.192830147802622,0.461538461538462,2.62810301780701,0.4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,1,0,0
3189,0,3,2.13394951820374,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,881,1,0,0,0,0,0,25.8193242813013,5.6032902965164,0.0414290450079588,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,7.24982758415674,0,0,0,0,0,0,NaN,NaN,0,0,0
3190,5,17,5.49347591400146,14,14,10,0,0,0,0,0,0,0,0,1.35521508986128,Inf,881,1,0,1,0,0,1,26.0773976776739,1.46712423644279,0.108956747112346,0.705882352941177,4.75270247459412,0.428571428571429,12,0,0,0,0,0,0,0,0,0,0,0,7.517978451685,0,0,0,0,0,0,NaN,NaN,1,0,0
3842,10,84,3.84709227085114,153,153,153,81,3.91226029396057,3.56350167989731,3.84709227085114,153,81,0.0719556512898859,2.05882352941176,0.437356423342179,0.0387965397391231,881,1,1,1,1,1,1,8.46687991510013,0.960815777293088,0.0588919343654765,0.976190476190476,3.84709227085114,0.857988165680473,145,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,0,3.84709227085114,3.84709227085114,0.0281208950146735,3.09012234210968,1,0,0
3843,10,76,3.79024076461792,153,153,153,67,3.91226029396057,3.54243762493134,3.78255867958069,152,66,0.0709711401593288,1.98701298701299,0.505333059021149,0.0386462084065683,881,1,1,1,1,1,1,8.41284364805802,1.09869760100834,0.0700176876353161,0.960526315789474,3.79024076461792,0.893491124260355,151,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,3.79024076461792,3.79024076461792,0.0281208950146735,3.09012234210968,1,0,0
